2019-10-30 08:00,1.11215,1.1127,1.11069,1.11139,29590
2019-10-30 12:00,1.11141,1.11234,1.11021,1.1123,43885
2019-10-30 16:00,1.1123,1.1151,1.10801,1.11439,35081
2019-10-30 20:00,1.11438,1.11554,1.1142,1.11521,6960
2019-10-31 00:00,1.11521,1.11698,1.11521,1.11687,13574
2019-10-31 04:00,1.11686,1.11704,1.11573,1.11631,15083
2019-10-31 08:00,1.11631,1.11755,1.11442,1.11513,43283
2019-10-31 12:00,1.11513,1.1164,1.11314,1.11558,51236
2019-10-31 16:00,1.11556,1.11583,1.11404,1.11529,21451
2019-10-31 20:00,1.1153,1.11566,1.11489,1.11561,4438
2019-11-01 00:00,1.11559,1.11666,1.11486,1.11641,11210
2019-11-01 04:00,1.11642,1.11667,1.11553,1.11635,10027
2019-11-01 08:00,1.11636,1.11688,1.11397,1.11554,29495
2019-11-01 12:00,1.11554,1.11718,1.11281,1.11685,53564
2019-11-01 16:00,1.11685,1.11709,1.11587,1.11693,21109
2019-11-01 20:00,1.11692,1.11693,1.11605,1.11641,1449
2019-11-03 20:00,1.11684,1.11696,1.11639,1.11661,1651
2019-11-04 00:00,1.1166,1.11737,1.11596,1.11693,6423
2019-11-04 04:00,1.11692,1.11753,1.11652,1.11731,9486
2019-11-04 08:00,1.11732,1.11732,1.11492,1.11647,33939
2019-11-04 12:00,1.11647,1.11702,1.1147,1.11547,30731
2019-11-04 16:00,1.11547,1.11567,1.11253,1.11273,19723
2019-11-04 20:00,1.11273,1.11306,1.11218,1.11279,9487
2019-11-05 00:00,1.11279,1.11312,1.11126,1.11234,10158
2019-11-05 04:00,1.11232,1.11385,1.11209,1.11347,14484
2019-11-05 08:00,1.11348,1.11401,1.11141,1.11171,37904
2019-11-05 12:00,1.11172,1.11173,1.10662,1.10721,53377
2019-11-05 16:00,1.10722,1.10757,1.10635,1.10646,26419
2019-11-05 20:00,1.10643,1.10754,1.10641,1.10738,9682
2019-11-06 00:00,1.10739,1.10799,1.10666,1.10761,13535
2019-11-06 04:00,1.1076,1.10804,1.10697,1.10793,13160
2019-11-06 08:00,1.10793,1.10928,1.10759,1.10819,31084
2019-11-06 12:00,1.1082,1.10919,1.10729,1.10738,33799
2019-11-06 16:00,1.10738,1.10793,1.10651,1.10675,25681
2019-11-06 20:00,1.10674,1.10733,1.10652,1.107,6856
2019-11-07 00:00,1.10699,1.10707,1.10548,1.10587,11004
2019-11-07 04:00,1.10586,1.10808,1.10578,1.1076,17035
2019-11-07 08:00,1.10761,1.10914,1.10701,1.10794,40212
2019-11-07 12:00,1.10793,1.10833,1.10363,1.10466,48312
2019-11-07 16:00,1.10465,1.10537,1.1036,1.1047,30007
2019-11-07 20:00,1.10469,1.10528,1.10435,1.10523,8515
2019-11-08 00:00,1.10524,1.10544,1.10457,1.10522,10680
2019-11-08 04:00,1.10521,1.10534,1.1045,1.10482,13398
2019-11-08 08:00,1.10483,1.10554,1.1026,1.10289,31135
2019-11-08 12:00,1.10289,1.10376,1.10196,1.10216,42190
2019-11-08 16:00,1.10219,1.10244,1.10167,1.10236,15930
2019-11-08 20:00,1.10236,1.10237,1.10176,1.10176,3556
2019-11-10 20:00,1.1023,1.10231,1.10191,1.10218,1365
2019-11-11 00:00,1.10217,1.10239,1.10163,1.10227,7952
2019-11-11 04:00,1.10228,1.10298,1.10216,1.10298,9777
2019-11-11 08:00,1.10298,1.10355,1.10208,1.10263,23731
2019-11-11 12:00,1.10264,1.1043,1.10257,1.10347,28446
2019-11-11 16:00,1.10347,1.10414,1.10333,1.10335,12895
2019-11-11 20:00,1.10337,1.10354,1.10311,1.10347,3902
2019-11-12 00:00,1.10347,1.10378,1.10263,1.1032,8327
2019-11-12 04:00,1.10321,1.10385,1.1027,1.1028,12071
2019-11-12 08:00,1.10281,1.10367,1.10127,1.10176,31418
2019-11-12 12:00,1.10177,1.10227,1.10025,1.10122,36771
2019-11-12 16:00,1.10123,1.10197,1.10051,1.10116,24868
2019-11-12 20:00,1.10116,1.10139,1.10068,1.1012,6583
2019-11-13 00:00,1.1012,1.10155,1.10081,1.10123,12482
2019-11-13 04:00,1.10123,1.10168,1.10066,1.10066,10428
2019-11-13 08:00,1.10066,1.10203,1.0999,1.1009,34096
2019-11-13 12:00,1.1009,1.10156,1.09997,1.10101,37366
2019-11-13 16:00,1.10101,1.10114,1.09953,1.10015,20129
2019-11-13 20:00,1.10015,1.101,1.09998,1.10096,6689
2019-11-14 00:00,1.10096,1.10109,1.09997,1.10034,9511
2019-11-14 04:00,1.10034,1.10108,1.0994,1.10106,14610
2019-11-14 08:00,1.10106,1.10157,1.0989,1.09904,30065
2019-11-14 12:00,1.09905,1.10053,1.09898,1.10012,30700
2019-11-14 16:00,1.10012,1.10274,1.09999,1.10215,24387
2019-11-14 20:00,1.10215,1.10235,1.10177,1.10197,7268
2019-11-15 00:00,1.10198,1.10297,1.10196,1.10261,11460
2019-11-15 04:00,1.1026,1.10263,1.1016,1.10176,11376
2019-11-15 08:00,1.10176,1.10342,1.10145,1.1032,27572
2019-11-15 12:00,1.1032,1.10548,1.10273,1.10507,36118
2019-11-15 16:00,1.10507,1.10569,1.10432,1.10531,18540
2019-11-15 20:00,1.1053,1.10549,1.10494,1.10494,4482
2019-11-17 20:00,1.10489,1.10545,1.10487,1.10539,3893
2019-11-18 00:00,1.1054,1.10641,1.10533,1.10637,7734
2019-11-18 04:00,1.10639,1.10677,1.10561,1.10565,15700
2019-11-18 08:00,1.10564,1.10676,1.10546,1.10609,28128
2019-11-18 12:00,1.10608,1.10816,1.10539,1.10807,35191
2019-11-18 16:00,1.10806,1.10899,1.1074,1.10753,21114
2019-11-18 20:00,1.10752,1.1077,1.10699,1.10722,5041
2019-11-19 00:00,1.10721,1.10752,1.10626,1.10744,9602
2019-11-19 04:00,1.10744,1.10815,1.10679,1.10681,11843
2019-11-19 08:00,1.10681,1.10775,1.10643,1.10775,28046
2019-11-19 12:00,1.10774,1.10839,1.10719,1.10805,29120
2019-11-19 16:00,1.10804,1.10829,1.10738,1.10784,20005
2019-11-19 20:00,1.10782,1.10804,1.10759,1.10779,11366
2019-11-20 00:00,1.10781,1.10796,1.107,1.1074,12306
2019-11-20 04:00,1.10741,1.10752,1.10661,1.10687,10026
2019-11-20 08:00,1.10687,1.10688,1.10557,1.10566,32597
2019-11-20 12:00,1.10565,1.10813,1.1053,1.10655,34217
2019-11-20 16:00,1.10656,1.10728,1.10608,1.10699,31478
2019-11-20 20:00,1.10698,1.10792,1.10693,1.10779,8876
2019-11-21 00:00,1.10779,1.10794,1.10747,1.10753,13287
2019-11-21 04:00,1.10752,1.10777,1.10706,1.10727,11078
2019-11-21 08:00,1.10727,1.10889,1.10727,1.10852,31190
2019-11-21 12:00,1.10853,1.10969,1.10631,1.10759,38881
2019-11-21 16:00,1.10761,1.10776,1.10522,1.10586,23991
2019-11-21 20:00,1.10587,1.10657,1.10547,1.10656,8168
2019-11-22 00:00,1.10657,1.10658,1.10614,1.10635,10683
2019-11-22 04:00,1.10634,1.10724,1.10626,1.1065,11108
2019-11-22 08:00,1.10651,1.10872,1.10471,1.10647,43980
2019-11-22 12:00,1.10647,1.10676,1.1031,1.10342,79091
2019-11-22 16:00,1.10341,1.1035,1.10143,1.10201,25062
